TimeStamp, TYPE_ACC0, TYPE_ACC1, TYPE_ACC2, TYPE_MAG0, TYPE_MAG1, TYPE_MAG2, TYPE_GYRO0, TYPE_GYRO1, TYPE_GYRO2, TYPE_ROTATION0, TYPE_ROTATION1, TYPE_ROTATION2, TYPE_LINEAR0, TYPE_LINEAR1, TYPE_LINEAR2, TYPE_GRAVITY0, TYPE_GRAVITY1, TYPE_GRAVITY2, position_x, position_y, velocity_x, velocity_y, pressure, size, mCurrentPattern, Counter
17607517,-0.6871338,6.9168396,7.606369,-0.6871338,6.9168396,7.606369,-0.6871338,6.9168396,7.606369,0.325531,0.15646362,0.27627563,0.325531,0.15646362,0.27627563,0.325531,0.15646362,0.27627563,152,1218,0,0,0.4625,0.007843138,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",9
17607958,-1.06781,6.684601,7.4268036,-1.06781,6.684601,7.4268036,-1.06781,6.684601,7.4268036,-1.06781,6.684601,7.4268036,-1.06781,6.684601,7.4268036,-1.06781,6.684601,7.4268036,246,299,0,0,0.275,0.007843138,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",9
17607958,-1.06781,6.684601,7.4268036,-1.06781,6.684601,7.4268036,-1.06781,6.684601,7.4268036,-1.06781,6.684601,7.4268036,-1.06781,6.684601,7.4268036,-1.06781,6.684601,7.4268036,246,299,0,0,0.275,0.007843138,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",9
17608080,-1.1755524,6.902481,7.4459534,-1.1755524,6.902481,7.4459534,-1.1755524,6.902481,7.4459534,-1.1755524,6.902481,7.4459534,-1.1755524,6.902481,7.4459534,-1.1755524,6.902481,7.4459534,571.77386,276.51886,6133.8174,-696.4194,0.825,0.019607844,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",9
17608164,-0.6152954,6.332657,7.0149994,-0.6152954,6.332657,7.0149994,-0.059631348,0.1374054,-0.13635254,-0.059631348,0.1374054,-0.13635254,0.51460266,-0.2394104,-0.17521667,0.51460266,-0.2394104,-0.17521667,1094.1786,261,4206.6685,-0.017913058,0.825,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",9
17608364,-0.9361267,6.3757477,7.144287,-0.9361267,6.3757477,7.144287,-0.17575073,-0.08735657,0.09265137,-0.17575073,-0.08735657,0.09265137,0.0725708,-0.15292358,-0.10324097,0.0725708,-0.15292358,-0.10324097,837.7139,636.89246,-7042.127,5807.0654,0.825,0.011764707,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",9
17608464,-0.6009369,6.4619446,7.1730194,8.172607,-4.4174194,-10.238647,8.172607,-4.4174194,-10.238647,8.172607,-4.4174194,-10.238647,8.172607,-4.4174194,-10.238647,8.172607,-4.4174194,-10.238647,319.23227,1089.5648,-2787.713,3048.165,0.825,0.019607844,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",9
,,,,,,,,,,,,,,,,,,,,,,,,,,
17608631,-1.0031586,6.5050354,7.685379,-1.0031586,6.5050354,7.685379,-1.0031586,6.5050354,7.685379,-1.0031586,6.5050354,7.685379,-1.0031586,6.5050354,7.685379,-1.0031586,6.5050354,7.685379,164,1271,0,0,0.4375,0.007843138,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",10
17608970,-0.93133545,6.8306427,7.1011963,-0.93133545,6.8306427,7.1011963,0.17044067,0.12461853,0.014892578,0.17044067,0.12461853,0.014892578,0.17044067,0.12461853,0.014892578,0.17044067,0.12461853,0.014892578,215,226,0,0,0.7875,0.023529414,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",10
17608970,-0.93133545,6.8306427,7.1011963,-0.93133545,6.8306427,7.1011963,0.17044067,0.12461853,0.014892578,0.17044067,0.12461853,0.014892578,0.17044067,0.12461853,0.014892578,0.17044067,0.12461853,0.014892578,215,226,0,0,0.7875,0.023529414,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",10
17609115,-1.3910217,7.0269775,8.02536,-1.3910217,7.0269775,8.02536,-1.3910217,7.0269775,8.02536,-1.3910217,7.0269775,8.02536,-1.3910217,7.0269775,8.02536,-1.3910217,7.0269775,8.02536,586.87463,247.7356,7128.3003,-224.60512,0.7875,0.019607844,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",10
17609182,-0.59135437,6.3661804,6.79953,-0.59135437,6.3661804,6.79953,0.018112183,0.1224823,-0.10865784,0.018112183,0.1224823,-0.10865784,0.018112183,0.1224823,-0.10865784,0.018112183,0.1224823,-0.10865784,1054.2365,205.67969,6791.2827,-914.4871,0.7875,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",10
17609398,-0.84513855,6.466736,7.096405,-0.84513855,6.466736,7.096405,-0.84513855,6.466736,7.096405,-0.84513855,6.466736,7.096405,-0.84513855,6.466736,7.096405,-0.84513855,6.466736,7.096405,773.84326,628.964,-6273.811,5228.034,0.7875,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",10
17609499,-0.58657837,6.4188538,8.1019745,-0.58657837,6.4188538,8.1019745,-0.58657837,6.4188538,8.1019745,-0.58657837,6.4188538,8.1019745,-0.58657837,6.4188538,8.1019745,-0.58657837,6.4188538,8.1019745,318.5476,1051.341,-2641.6035,2526.024,0.7875,0.019607844,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",10
,,,,,,,,,,,,,,,,,,,,,,,,,,
17609636,-0.91218567,6.5098267,8.135483,-0.91218567,6.5098267,8.135483,-0.91218567,6.5098267,8.135483,0.30418396,0.17277527,0.3391571,0.30418396,0.17277527,0.3391571,0.30418396,0.17277527,0.3391571,213,1157,0,0,0.32500002,0.007843138,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",11
17610103,-0.9792175,6.7660065,7.5776367,-0.9792175,6.7660065,7.5776367,-0.9792175,6.7660065,7.5776367,-0.9792175,6.7660065,7.5776367,0.04084778,0.1602478,0.4019165,0.04084778,0.1602478,0.4019165,260,237,0,0,0.825,0.023529414,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",11
17610103,-0.9792175,6.7660065,7.5776367,-0.9792175,6.7660065,7.5776367,-0.9792175,6.7660065,7.5776367,-0.9792175,6.7660065,7.5776367,0.04084778,0.1602478,0.4019165,0.04084778,0.1602478,0.4019165,260,237,0,0,0.825,0.023529414,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",11
17610216,-1.7693024,6.8378296,7.716507,-1.7693024,6.8378296,7.716507,-1.7693024,6.8378296,7.716507,0.309021,0.18803406,0.3422699,0.309021,0.18803406,0.3422699,0.309021,0.18803406,0.3422699,618.2168,237,6558.4404,0.007903535,0.825,0.019607844,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",11
17610283,-0.57699585,6.3206787,6.907257,-0.57699585,6.3206787,6.907257,-0.57699585,6.3206787,6.907257,-0.57699585,6.3206787,6.907257,0.5886688,-0.19242859,-0.33068848,0.5886688,-0.19242859,-0.33068848,1065.7018,221.44073,6357.868,-259.3218,0.825,0.023529414,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",11
17610500,-1.2665253,6.689392,7.266388,-1.2665253,6.689392,7.266388,-1.2665253,6.689392,7.266388,-1.2665253,6.689392,7.266388,-1.2665253,6.689392,7.266388,-1.2665253,6.689392,7.266388,744.78375,637.8469,-6272.944,5227.347,0.825,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",11
17610617,-0.7158661,6.3159027,7.5489044,-0.7158661,6.3159027,7.5489044,-0.7158661,6.3159027,7.5489044,0.3015442,0.18307495,0.3556671,0.3015442,0.18307495,0.3556671,0.3015442,0.18307495,0.3556671,326.8559,1088.8588,-1597.8944,2036.9084,0.825,0.019607844,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",11
,,,,,,,,,,,,,,,,,,,,,,,,,,
17610800,-0.8978119,6.411667,8.171402,-0.8978119,6.411667,8.171402,-0.8978119,6.411667,8.171402,0.29881287,0.17959595,0.36006165,0.29881287,0.17959595,0.36006165,0.29881287,0.17959595,0.36006165,219,1225,0,0,0.4375,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",12
17611172,-1.0845642,6.48349,7.539337,-1.0845642,6.48349,7.539337,-1.0845642,6.48349,7.539337,-1.0845642,6.48349,7.539337,-1.0845642,6.48349,7.539337,-1.0845642,6.48349,7.539337,237,284,0,0,0.7875,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",12
17611172,-1.0845642,6.48349,7.539337,-1.0845642,6.48349,7.539337,-1.0845642,6.48349,7.539337,-1.0845642,6.48349,7.539337,-1.0845642,6.48349,7.539337,-1.0845642,6.48349,7.539337,237,284,0,0,0.7875,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",12
17611284,-0.6152954,6.526581,7.223297,-0.6152954,6.526581,7.223297,-0.6152954,6.526581,7.223297,-0.6152954,6.526581,7.223297,-0.6152954,6.526581,7.223297,-0.6152954,6.526581,7.223297,584.18695,269.58337,5922.2173,-526.4672,0.7875,0.019607844,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",12
17611368,-1.3910217,6.421234,7.582428,-1.3910217,6.421234,7.582428,-1.3910217,6.421234,7.582428,-1.3910217,6.421234,7.582428,-1.3910217,6.421234,7.582428,-1.3910217,6.421234,7.582428,1045.2024,230.24426,3419.667,-294.34824,0.7875,0.023529414,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",12
17611585,-1.0366821,6.48349,7.113159,8.520508,-5.11322,-11.239624,8.520508,-5.11322,-11.239624,8.520508,-5.11322,-11.239624,8.520508,-5.11322,-11.239624,8.520508,-5.11322,-11.239624,786.5334,634.8091,-5834.7583,5570.804,0.7875,0.019607844,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",12
17611702,-0.6871338,6.1961823,7.9080353,-0.6871338,6.1961823,7.9080353,-0.09692383,-0.10865784,-0.027709961,-0.09692383,-0.10865784,-0.027709961,-0.09692383,-0.10865784,-0.027709961,-0.09692383,-0.10865784,-0.027709961,337.88654,1113.5361,-2720.3242,3281.1416,0.7875,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",12
,,,,,,,,,,,,,,,,,,,,,,,,,,
17611877,-0.9265442,6.2249146,7.9511414,-0.9265442,6.2249146,7.9511414,-0.9265442,6.2249146,7.9511414,-0.9265442,6.2249146,7.9511414,-0.9265442,6.2249146,7.9511414,-0.9265442,6.2249146,7.9511414,210,1254,0,0,0.26250002,0.003921569,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",13
17612250,-0.9504852,6.6079865,7.4100494,-0.9504852,6.6079865,7.4100494,-0.9504852,6.6079865,7.4100494,-0.9504852,6.6079865,7.4100494,-0.9504852,6.6079865,7.4100494,-0.9504852,6.6079865,7.4100494,133,266,0,0,0.8125,0.023529414,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",13
17612250,-0.9504852,6.6079865,7.4100494,-0.9504852,6.6079865,7.4100494,-0.9504852,6.6079865,7.4100494,-0.9504852,6.6079865,7.4100494,-0.9504852,6.6079865,7.4100494,-0.9504852,6.6079865,7.4100494,133,266,0,0,0.8125,0.023529414,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",13
17612386,-1.5203094,6.8569794,7.831421,-1.5203094,6.8569794,7.831421,-1.5203094,6.8569794,7.831421,-1.5203094,6.8569794,7.831421,-0.49440002,0.36720276,0.55140686,-0.49440002,0.36720276,0.55140686,624.4961,225.67377,5670.8477,-516.8666,0.8125,0.019607844,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",13
17612453,-0.62008667,6.32547,6.9407806,-0.62008667,6.32547,6.9407806,-0.62008667,6.32547,6.9407806,-0.62008667,6.32547,6.9407806,-0.62008667,6.32547,6.9407806,-0.62008667,6.32547,6.9407806,1043.9244,195.11426,4777.1665,-387.34607,0.8125,0.019607844,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",13
17612687,-0.84513855,6.3781433,7.400467,7.824707,-5.809021,-10.238647,7.824707,-5.809021,-10.238647,0.29241943,0.19741821,0.40447998,0.29241943,0.19741821,0.40447998,0.29241943,0.19741821,0.40447998,789.8954,636.81995,-5791.09,5132.5527,0.8125,0.019607844,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",13
17612787,-0.7302246,6.392517,7.860153,-0.7302246,6.392517,7.860153,-0.7302246,6.392517,7.860153,-0.7302246,6.392517,7.860153,-0.7302246,6.392517,7.860153,-0.7302246,6.392517,7.860153,318.7424,1086.4495,-2691.8652,3204.948,0.8125,0.019607844,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",13
,,,,,,,,,,,,,,,,,,,,,,,,,,
17612993,-0.8164215,6.234497,7.424408,-0.8164215,6.234497,7.424408,-0.8164215,6.234497,7.424408,-0.8164215,6.234497,7.424408,-0.8164215,6.234497,7.424408,-0.8164215,6.234497,7.424408,219,1214,0,0,0.3375,0.007843138,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",14
17613375,-0.8882446,6.392517,7.4196167,-0.8882446,6.392517,7.4196167,-0.8882446,6.392517,7.4196167,-0.8882446,6.392517,7.4196167,0.016159058,-0.03829956,0.071517944,0.016159058,-0.03829956,0.071517944,248,290,0,0,0.45000002,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",14
17613375,-0.8882446,6.392517,7.4196167,-0.8882446,6.392517,7.4196167,-0.8882446,6.392517,7.4196167,-0.8882446,6.392517,7.4196167,0.016159058,-0.03829956,0.071517944,0.016159058,-0.03829956,0.071517944,248,290,0,0,0.45000002,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",14
17613488,-1.3048248,6.62236,7.5201874,-1.3048248,6.62236,7.5201874,-0.018096924,0.076675415,-0.05645752,0.29119873,0.20214844,0.41662598,0.29119873,0.20214844,0.41662598,0.29119873,0.20214844,0.41662598,652.6446,244.33496,7297.7095,-523.078,0.825,0.019607844,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",14
17613555,-0.31362915,6.2871704,7.0509186,-0.31362915,6.2871704,7.0509186,-0.31362915,6.2871704,7.0509186,-0.31362915,6.2871704,7.0509186,0.66049194,-0.113723755,-0.31437683,0.66049194,-0.113723755,-0.31437683,1086.7847,209.07562,4541.192,-389.24533,0.825,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",14
17613755,-0.8211975,6.205765,7.1371,-0.8211975,6.205765,7.1371,-0.8211975,6.205765,7.1371,-0.8211975,6.205765,7.1371,0.0736084,-0.14872742,-0.27816772,0.0736084,-0.14872742,-0.27816772,709.4051,637.8755,-6998.385,6234.925,0.825,0.019607844,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",14
17613855,-0.5817871,6.277588,7.64946,-0.5817871,6.277588,7.64946,-0.19065857,-0.106536865,0.014892578,-0.19065857,-0.106536865,0.014892578,-0.19065857,-0.106536865,0.014892578,-0.19065857,-0.106536865,0.014892578,294.83524,1066.4976,-1528.2683,2118.2053,0.825,0.023529414,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",14
,,,,,,,,,,,,,,,,,,,,,,,,,,
17614087,-0.7589569,6.2009735,8.348572,-0.7589569,6.2009735,8.348572,0.028762817,0.057510376,0.048980713,0.028762817,0.057510376,0.048980713,0.028762817,0.057510376,0.048980713,0.028762817,0.057510376,0.048980713,230.16849,1153,0,0,0.5375,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",15
17614442,-0.9073944,6.349411,7.5728455,-0.9073944,6.349411,7.5728455,0.17364502,0.09371948,0.003189087,0.17364502,0.09371948,0.003189087,0.17364502,0.09371948,0.003189087,0.17364502,0.09371948,0.003189087,178,231,0,0,0.6,0.011764707,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",15
17614442,-0.9073944,6.349411,7.5728455,-0.9073944,6.349411,7.5728455,0.17364502,0.09371948,0.003189087,0.17364502,0.09371948,0.003189087,0.17364502,0.09371948,0.003189087,0.17364502,0.09371948,0.003189087,178,231,0,0,0.6,0.011764707,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",15
17614590,-0.67755127,6.32547,7.7356567,-0.67755127,6.32547,7.7356567,-0.67755127,6.32547,7.7356567,-0.67755127,6.32547,7.7356567,-0.67755127,6.32547,7.7356567,-0.67755127,6.32547,7.7356567,624.27264,211.78955,6439.6196,-569.9914,0.875,0.019607844,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",15
17614657,-0.75416565,6.3781433,7.1562653,-0.75416565,6.3781433,7.1562653,0.026641846,0.13208008,-0.10333252,0.026641846,0.13208008,-0.10333252,0.026641846,0.13208008,-0.10333252,0.026641846,0.13208008,-0.10333252,1077.0936,179.26776,4371.3584,-20.06816,0.875,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",15
17614857,-0.96006775,6.282379,7.448349,-0.96006775,6.282379,7.448349,-0.08732605,-0.021316528,0.14273071,-0.08732605,-0.021316528,0.14273071,-0.08732605,-0.021316528,0.14273071,-0.08732605,-0.021316528,0.14273071,800.2863,605.6516,-5717.5166,5294.747,0.875,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",15
17614957,-0.32321167,6.071686,8.228867,-0.32321167,6.071686,8.228867,-0.32321167,6.071686,8.228867,-0.32321167,6.071686,8.228867,-0.32321167,6.071686,8.228867,-0.32321167,6.071686,8.228867,364.71133,1080.7264,-2116.2427,2678.8958,0.875,0.019607844,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",15
,,,,,,,,,,,,,,,,,,,,,,,,,,
17615201,-0.79248047,6.416458,7.6111603,-0.79248047,6.416458,7.6111603,-0.79248047,6.416458,7.6111603,0.27085876,0.19612122,0.4575653,0.27085876,0.19612122,0.4575653,0.27085876,0.19612122,0.4575653,254,1227,0,0,0.475,0.003921569,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",16
17615549,-0.9169769,6.2680054,7.558487,-0.9169769,6.2680054,7.558487,-0.9169769,6.2680054,7.558487,-0.9169769,6.2680054,7.558487,-0.9169769,6.2680054,7.558487,-0.9169769,6.2680054,7.558487,255,293,0,0,0.825,0.023529414,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",16
17615549,-0.9169769,6.2680054,7.558487,-0.9169769,6.2680054,7.558487,-0.9169769,6.2680054,7.558487,-0.9169769,6.2680054,7.558487,-0.9169769,6.2680054,7.558487,-0.9169769,6.2680054,7.558487,255,293,0,0,0.825,0.023529414,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",16
17615658,-0.7398071,6.392517,7.702133,7.4768066,-4.76532,-10.571289,7.4768066,-4.76532,-10.571289,7.4768066,-4.76532,-10.571289,0.18449402,0.037857056,0.2904358,0.18449402,0.037857056,0.2904358,553.08984,272.06573,7040.618,-651.84125,0.825,0.019607844,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",16
17615725,-0.6919098,6.2440643,7.223297,-0.6919098,6.2440643,7.223297,-0.6919098,6.2440643,7.223297,-0.6919098,6.2440643,7.223297,-0.6919098,6.2440643,7.223297,-0.6919098,6.2440643,7.223297,1026.3392,218.84009,5633.757,-409.64755,0.825,0.019607844,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",16
17615942,-0.7589569,6.397293,7.3382263,-0.7589569,6.397293,7.3382263,-0.7589569,6.397293,7.3382263,0.27450562,0.21012878,0.462677,0.27450562,0.21012878,0.462677,0.27450562,0.21012878,0.462677,843.8319,597.57886,-5400.3296,5024.957,0.825,0.023529414,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",16
17616059,-0.57699585,6.0860596,7.94635,-0.57699585,6.0860596,7.94635,-0.57699585,6.0860596,7.94635,-0.57699585,6.0860596,7.94635,-0.57699585,6.0860596,7.94635,-0.57699585,6.0860596,7.94635,336.22333,1107.4708,-2036.1942,2498.254,0.825,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",16
,,,,,,,,,,,,,,,,,,,,,,,,,,
17616261,-0.5434723,6.46434,8.008591,-0.5434723,6.46434,8.008591,-0.5434723,6.46434,8.008591,-0.5434723,6.46434,8.008591,-0.5434723,6.46434,8.008591,-0.5434723,6.46434,8.008591,258,1215,0,0,0.52500004,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",17
17616675,-0.964859,6.5361633,7.63031,-0.964859,6.5361633,7.63031,-0.964859,6.5361633,7.63031,-0.964859,6.5361633,7.63031,-0.964859,6.5361633,7.63031,-0.964859,6.5361633,7.63031,198,307,0,0,0.5125,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",17
17616675,-0.964859,6.5361633,7.63031,-0.964859,6.5361633,7.63031,-0.964859,6.5361633,7.63031,-0.964859,6.5361633,7.63031,-0.964859,6.5361633,7.63031,-0.964859,6.5361633,7.63031,198,307,0,0,0.5125,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",17
17616810,-1.1515961,6.732483,7.716507,-1.1515961,6.732483,7.716507,-0.113967896,0.057510376,-0.08735657,-0.113967896,0.057510376,-0.08735657,-0.13945007,0.33981323,0.34924316,-0.13945007,0.33981323,0.34924316,654.90314,286.62097,6069.1655,-345.00632,0.8125,0.019607844,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",17
17616876,-0.64881897,6.253647,7.4579315,-0.64881897,6.253647,7.4579315,-0.64881897,6.253647,7.4579315,-0.64881897,6.253647,7.4579315,-0.64881897,6.253647,7.4579315,-0.64881897,6.253647,7.4579315,1067.5892,253.78247,3991.5413,-263.34482,0.8125,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",17
17617077,-0.8211975,6.3542023,7.333435,8.520508,-4.4174194,-10.238647,8.520508,-4.4174194,-10.238647,8.520508,-4.4174194,-10.238647,8.520508,-4.4174194,-10.238647,8.520508,-4.4174194,-10.238647,845.4329,601.31335,-5909.323,4646.438,0.8125,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",17
17617177,-0.67276,6.3111115,7.4531403,-0.67276,6.3111115,7.4531403,-0.102249146,-0.10014343,0.0021209717,-0.102249146,-0.10014343,0.0021209717,0.18807983,0.032165527,-0.03036499,0.18807983,0.032165527,-0.03036499,334.02332,1047.7527,-3697.363,4022.5894,0.8125,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",17
,,,,,,,,,,,,,,,,,,,,,,,,,,
17617418,-0.86909485,6.5361633,8.008591,-0.86909485,6.5361633,8.008591,0.021316528,0.07028198,0.0053253174,0.021316528,0.07028198,0.0053253174,-0.06478882,0.31573486,0.4701538,-0.06478882,0.31573486,0.4701538,186,1230,0,0,0.5125,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",18
17617781,-1.1803284,6.4068756,7.6398926,-1.1803284,6.4068756,7.6398926,0.22157288,0.088394165,0.012756348,0.22157288,0.088394165,0.012756348,0.22157288,0.088394165,0.012756348,0.22157288,0.088394165,0.012756348,209,269,0,0,0.8625,0.023529414,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",18
17617781,-1.1803284,6.4068756,7.6398926,-1.1803284,6.4068756,7.6398926,0.22157288,0.088394165,0.012756348,0.22157288,0.088394165,0.012756348,0.22157288,0.088394165,0.012756348,0.22157288,0.088394165,0.012756348,209,269,0,0,0.8625,0.023529414,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",18
17617895,-1.079773,6.5170135,7.740448,-1.079773,6.5170135,7.740448,-1.079773,6.5170135,7.740448,-1.079773,6.5170135,7.740448,-1.079773,6.5170135,7.740448,-1.079773,6.5170135,7.740448,572.0383,231.29272,7040.419,-641.507,0.8625,0.019607844,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",18
17617978,-0.38545227,6.3589935,7.491455,-0.38545227,6.3589935,7.491455,-0.04046631,0.067092896,-0.106536865,-0.04046631,0.067092896,-0.106536865,-0.04046631,0.067092896,-0.106536865,-0.04046631,0.067092896,-0.106536865,1081.6421,193.02753,3205.1316,-259.63528,0.8625,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",18
17618195,-1.0606232,6.50264,7.3477936,10.087585,-3.5461426,-10.739136,10.087585,-3.5461426,-10.739136,10.087585,-3.5461426,-10.739136,10.087585,-3.5461426,-10.739136,10.087585,-3.5461426,-10.739136,725.1394,646.8606,-6166.583,6166.5835,0.8625,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",18
17618295,-0.54826355,6.301529,7.783539,-0.54826355,6.301529,7.783539,-0.54826355,6.301529,7.783539,-0.54826355,6.301529,7.783539,-0.54826355,6.301529,7.783539,-0.54826355,6.301529,7.783539,292.27966,1092.1404,-1933.9089,2026.6583,0.8625,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",18
,,,,,,,,,,,,,,,,,,,,,,,,,,
17618516,-0.4812317,5.9232483,8.549683,-0.4812317,5.9232483,8.549683,-0.4812317,5.9232483,8.549683,-0.4812317,5.9232483,8.549683,0.21742249,-0.18943787,0.91322327,0.21742249,-0.18943787,0.91322327,186,1196,0,0,0.25,0.003921569,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",19
17618873,-0.96006775,6.435608,7.826645,-0.96006775,6.435608,7.826645,-0.96006775,6.435608,7.826645,-0.96006775,6.435608,7.826645,-0.96006775,6.435608,7.826645,-0.96006775,6.435608,7.826645,213,281,0,0,0.5375,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",19
