TimeStamp, TYPE_ACC0, TYPE_ACC1, TYPE_ACC2, TYPE_MAG0, TYPE_MAG1, TYPE_MAG2, TYPE_GYRO0, TYPE_GYRO1, TYPE_GYRO2, TYPE_ROTATION0, TYPE_ROTATION1, TYPE_ROTATION2, TYPE_LINEAR0, TYPE_LINEAR1, TYPE_LINEAR2, TYPE_GRAVITY0, TYPE_GRAVITY1, TYPE_GRAVITY2, position_x, position_y, velocity_x, velocity_y, pressure, size, mCurrentPattern, Counter
20037082,-0.08618164,5.985504,7.6279144,20.355225,-8.59375,-31.947327,20.355225,-8.59375,-31.947327,20.355225,-8.59375,-31.947327,20.355225,-8.59375,-31.947327,20.355225,-8.59375,-31.947327,383.18988,1118.8746,-2793.653,3993.3079,0.52500004,0.023529414,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",73
20037215,0.04309082,6.071686,8.001419,0.04309082,6.071686,8.001419,0.04309082,6.071686,8.001419,0.04309082,6.071686,8.001419,0.04309082,6.071686,8.001419,0.04309082,6.071686,8.001419,196.56487,875.275,509.4229,-5147.122,0.52500004,0.023529414,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",73
,,,,,,,,,,,,,,,,,,,,,,,,,,
20037291,-0.1197052,6.205765,7.910431,-0.1197052,6.205765,7.910431,-0.1197052,6.205765,7.910431,-0.1197052,6.205765,7.910431,-0.1197052,6.205765,7.910431,-0.1197052,6.205765,7.910431,263.5,691.5,0,0,0.26250002,0.003921569,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",74
20037491,-0.28729248,6.253647,7.508209,-0.28729248,6.253647,7.508209,-0.28729248,6.253647,7.508209,-0.28729248,6.253647,7.508209,-0.28729248,6.253647,7.508209,-0.28729248,6.253647,7.508209,760,157,0,0,0.7,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",74
20037491,-0.28729248,6.253647,7.508209,-0.28729248,6.253647,7.508209,-0.28729248,6.253647,7.508209,-0.28729248,6.253647,7.508209,-0.28729248,6.253647,7.508209,-0.28729248,6.253647,7.508209,760,157,0,0,0.7,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",74
20037615,-0.14364624,5.822693,8.192947,22.964478,-10.507202,-32.447815,22.964478,-10.507202,-32.447815,22.964478,-10.507202,-32.447815,22.964478,-10.507202,-32.447815,22.964478,-10.507202,-32.447815,666.54614,629.15,-2685.7678,5250.446,0.7,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",74
20037716,-0.28729248,6.0860596,7.4698944,-0.28729248,6.0860596,7.4698944,-0.28729248,6.0860596,7.4698944,-0.28729248,6.0860596,7.4698944,-0.28729248,6.0860596,7.4698944,-0.28729248,6.0860596,7.4698944,376.88306,1160.0406,-2252.2913,2869.0618,0.7,0.019607844,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",74
20037866,0.0335083,5.827484,8.049301,0.0335083,5.827484,8.049301,0.0335083,5.827484,8.049301,0.0335083,5.827484,8.049301,0.0335083,5.827484,8.049301,0.0335083,5.827484,8.049301,267.7667,888.3856,1028.2375,-4178.3633,0.7,0.023529414,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",74
,,,,,,,,,,,,,,,,,,,,,,,,,,
20037901,-0.14364624,5.8657837,8.00621,-0.14364624,5.8657837,8.00621,-0.14364624,5.8657837,8.00621,-0.14364624,5.8657837,8.00621,-0.14364624,5.8657837,8.00621,-0.14364624,5.8657837,8.00621,297,778,0,0,0.275,0.007843138,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",75
20038134,0.004776001,5.913666,8.054092,0.004776001,5.913666,8.054092,0.03303528,0.014907837,-0.043670654,0.03303528,0.014907837,-0.043670654,0.03303528,0.014907837,-0.043670654,0.03303528,0.014907837,-0.043670654,743,241,0,0,0.6875,0.019607844,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",75
20038134,0.004776001,5.913666,8.054092,0.004776001,5.913666,8.054092,0.03303528,0.014907837,-0.043670654,0.03303528,0.014907837,-0.043670654,0.03303528,0.014907837,-0.043670654,0.03303528,0.014907837,-0.043670654,743,241,0,0,0.6875,0.019607844,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",75
20038249,-0.3591156,5.961548,8.279144,-0.3591156,5.961548,8.279144,-0.3591156,5.961548,8.279144,-0.3591156,5.961548,8.279144,-0.3591156,5.961548,8.279144,-0.3591156,5.961548,8.279144,642.4982,602.0403,-2038.1564,4969.3765,0.6875,0.023529414,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",75
20038367,-0.31123352,6.009445,7.6518555,22.094727,-8.59375,-33.28247,22.094727,-8.59375,-33.28247,22.094727,-8.59375,-33.28247,22.094727,-8.59375,-33.28247,22.094727,-8.59375,-33.28247,337.21597,1059.3685,-2169.0344,2587.61,0.6875,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",75
20038500,0.11491394,5.779602,7.8816986,0.11491394,5.779602,7.8816986,0.11491394,5.779602,7.8816986,0.2720642,0.16871643,0.47917175,0.2720642,0.16871643,0.47917175,0.2720642,0.16871643,0.47917175,209.30072,851.29346,495.42816,-4816.8535,0.6875,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",75
,,,,,,,,,,,,,,,,,,,,,,,,,,
20038550,0,5.956772,8.02536,21.398926,-10.681152,-32.61566,21.398926,-10.681152,-32.61566,21.398926,-10.681152,-32.61566,21.398926,-10.681152,-32.61566,21.398926,-10.681152,-32.61566,250,714,0,0,0.22500001,0.003921569,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",76
20038735,-0.24420166,5.985504,7.9439545,-0.24420166,5.985504,7.9439545,-0.24420166,5.985504,7.9439545,-0.24420166,5.985504,7.9439545,-0.24420166,5.985504,7.9439545,-0.24420166,5.985504,7.9439545,712,212,0,0,0.625,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",76
20038735,-0.24420166,5.985504,7.9439545,-0.24420166,5.985504,7.9439545,-0.24420166,5.985504,7.9439545,-0.24420166,5.985504,7.9439545,-0.24420166,5.985504,7.9439545,-0.24420166,5.985504,7.9439545,712,212,0,0,0.625,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",76
20038867,0.07661438,5.8897247,8.207321,0.07661438,5.8897247,8.207321,0.07661438,5.8897247,8.207321,0.27067566,0.16914368,0.47924805,0.27067566,0.16914368,0.47924805,0.27067566,0.16914368,0.47924805,611.8024,632.677,-2260.6946,4999.219,0.625,0.023529414,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",76
20038968,-0.32081604,6.033386,7.455536,-0.32081604,6.033386,7.455536,-0.32081604,6.033386,7.455536,-0.32081604,6.033386,7.455536,-0.14393616,0.049972534,-0.3119812,-0.14393616,0.049972534,-0.3119812,343.3233,1082.6768,-2302.2405,2002.3588,0.625,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",76
20039134,-0.08139038,5.9040985,7.776352,-0.08139038,5.9040985,7.776352,-0.08139038,5.9040985,7.776352,-0.08139038,5.9040985,7.776352,-0.08139038,5.9040985,7.776352,-0.08139038,5.9040985,7.776352,153.25133,841.5366,874.7782,-3019.6375,0.625,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",76
,,,,,,,,,,,,,,,,,,,,,,,,,,
20039160,-0.08139038,5.9040985,7.776352,-0.08139038,5.9040985,7.776352,-0.08139038,5.9040985,7.776352,-0.08139038,5.9040985,7.776352,0.0736084,-0.08049011,0.009277344,0.0736084,-0.08049011,0.009277344,166.5,798,0,0,0.625,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",77
20039360,0.009567261,5.8993073,8.001419,0.009567261,5.8993073,8.001419,0.009567261,5.8993073,8.001419,0.009567261,5.8993073,8.001419,0.15681458,-0.109680176,0.2528839,0.15681458,-0.109680176,0.2528839,760,220,0,0,0.5125,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",77
20039360,0.009567261,5.8993073,8.001419,0.009567261,5.8993073,8.001419,0.009567261,5.8993073,8.001419,0.009567261,5.8993073,8.001419,0.15681458,-0.109680176,0.2528839,0.15681458,-0.109680176,0.2528839,760,220,0,0,0.5125,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",77
20039468,-0.04309082,6.0429535,8.255203,21.572876,-10.507202,-31.77948,21.572876,-10.507202,-31.77948,21.572876,-10.507202,-31.77948,21.572876,-10.507202,-31.77948,21.572876,-10.507202,-31.77948,660.62244,575.4646,-2394.3008,8076.162,0.5125,0.019607844,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",77
20039585,-0.34475708,6.038162,7.4172363,-0.34475708,6.038162,7.4172363,-0.34475708,6.038162,7.4172363,-0.34475708,6.038162,7.4172363,-0.34475708,6.038162,7.4172363,-0.34475708,6.038162,7.4172363,337.06967,1112.0013,-2659.187,1853.193,0.5125,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",77
20039719,-0.08618164,5.7556458,7.8769226,-0.08618164,5.7556458,7.8769226,-0.08618164,5.7556458,7.8769226,-0.08618164,5.7556458,7.8769226,-0.08618164,5.7556458,7.8769226,-0.08618164,5.7556458,7.8769226,202.73515,874.36206,1032.9266,-5006.282,0.5125,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",77
,,,,,,,,,,,,,,,,,,,,,,,,,,
20039755,-0.08618164,5.7556458,7.8769226,-0.08618164,5.7556458,7.8769226,-0.08618164,5.7556458,7.8769226,-0.08618164,5.7556458,7.8769226,0.0942688,-0.22294617,0.105789185,0.0942688,-0.22294617,0.105789185,227,793,0,0,0.5125,0.011764707,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",78
20039985,-0.31123352,6.172241,7.455536,-0.31123352,6.172241,7.455536,-0.31123352,6.172241,7.455536,-0.31123352,6.172241,7.455536,-0.31123352,6.172241,7.455536,-0.31123352,6.172241,7.455536,805,231,0,0,0.5,0.007843138,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",78
20039985,-0.31123352,6.172241,7.455536,-0.31123352,6.172241,7.455536,-0.31123352,6.172241,7.455536,-0.31123352,6.172241,7.455536,-0.31123352,6.172241,7.455536,-0.31123352,6.172241,7.455536,805,231,0,0,0.5,0.007843138,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",78
20040086,-0.28250122,5.985504,7.9487457,-0.28250122,5.985504,7.9487457,0.02557373,-0.014907837,0.029815674,0.02557373,-0.014907837,0.029815674,0.02557373,-0.014907837,0.029815674,0.02557373,-0.014907837,0.029815674,716.30164,549.36145,-2668.5605,8390.455,0.5,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",78
20040203,-0.33517456,6.1100006,7.4028625,22.442627,-7.897949,-32.61566,22.442627,-7.897949,-32.61566,22.442627,-7.897949,-32.61566,22.442627,-7.897949,-32.61566,22.442627,-7.897949,-32.61566,354.5116,1094.2643,-2932.0347,1943.495,0.5,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",78
20040353,0.009567261,5.8657837,7.6566467,0.009567261,5.8657837,7.6566467,0.009567261,5.8657837,7.6566467,0.009567261,5.8657837,7.6566467,0.17805481,-0.09875488,-0.12568665,0.17805481,-0.09875488,-0.12568665,229.91922,847.672,1609.7416,-6311.5464,0.5,0.007843138,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",78
,,,,,,,,,,,,,,,,,,,,,,,,,,
20040366,-0.05744934,5.9950714,7.7428436,22.616577,-9.811401,-33.784485,22.616577,-9.811401,-33.784485,22.616577,-9.811401,-33.784485,22.616577,-9.811401,-33.784485,22.616577,-9.811401,-33.784485,229.91922,847.672,0,0,0.5,0.007843138,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",79
20040587,-0.13406372,6.1100006,7.613556,-0.13406372,6.1100006,7.613556,-0.13406372,6.1100006,7.613556,-0.13406372,6.1100006,7.613556,-0.13406372,6.1100006,7.613556,-0.13406372,6.1100006,7.613556,752,220,0,0,0.6125,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",79
20040587,-0.13406372,6.1100006,7.613556,-0.13406372,6.1100006,7.613556,-0.13406372,6.1100006,7.613556,-0.13406372,6.1100006,7.613556,-0.13406372,6.1100006,7.613556,-0.13406372,6.1100006,7.613556,752,220,0,0,0.6125,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",79
20040687,-0.12927246,5.9471893,8.69574,-0.12927246,5.9471893,8.69574,-0.12927246,5.9471893,8.69574,-0.12927246,5.9471893,8.69574,-0.12927246,5.9471893,8.69574,-0.12927246,5.9471893,8.69574,667.161,551.6737,-2041.9078,6551.4556,0.6125,0.019607844,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",79
20040803,-0.19631958,5.9232483,7.407654,-0.19631958,5.9232483,7.407654,-0.19631958,5.9232483,7.407654,0.27264404,0.17308044,0.47807312,0.27264404,0.17308044,0.47807312,0.27264404,0.17308044,0.47807312,352.8436,1115.6956,-2752.3381,3452.2366,0.6125,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",79
20040987,-0.04788208,5.913666,7.723694,-0.04788208,5.913666,7.723694,-0.04788208,5.913666,7.723694,0.27372742,0.17111206,0.47937012,0.27372742,0.17111206,0.47937012,0.27372742,0.17111206,0.47937012,196.84918,861.3771,2075.805,-4996.507,0.6125,0.023529414,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",79
,,,,,,,,,,,,,,,,,,,,,,,,,,
20041020,-0.0335083,6.124359,7.838608,-0.0335083,6.124359,7.838608,-0.0335083,6.124359,7.838608,-0.0335083,6.124359,7.838608,-0.0335083,6.124359,7.838608,-0.0335083,6.124359,7.838608,235,778,0,0,0.32500002,0.007843138,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",80
20041218,-0.16279602,6.1339417,7.862549,-0.16279602,6.1339417,7.862549,-0.16279602,6.1339417,7.862549,-0.16279602,6.1339417,7.862549,-0.16279602,6.1339417,7.862549,-0.16279602,6.1339417,7.862549,798,220,0,0,0.3,0.007843138,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",80
20041218,-0.16279602,6.1339417,7.862549,-0.16279602,6.1339417,7.862549,-0.16279602,6.1339417,7.862549,-0.16279602,6.1339417,7.862549,-0.16279602,6.1339417,7.862549,-0.16279602,6.1339417,7.862549,798,220,0,0,0.3,0.007843138,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",80
20041354,-0.04788208,6.0238037,8.250412,-0.04788208,6.0238037,8.250412,-0.04788208,6.0238037,8.250412,-0.04788208,6.0238037,8.250412,-0.04788208,6.0238037,8.250412,-0.04788208,6.0238037,8.250412,717.3308,588.4165,-1887.8347,4369.661,0.725,0.019607844,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",80
20041488,-0.21546936,6.0860596,7.9631042,-0.21546936,6.0860596,7.9631042,-0.21546936,6.0860596,7.9631042,-0.21546936,6.0860596,7.9631042,-0.21546936,6.0860596,7.9631042,-0.21546936,6.0860596,7.9631042,376.03543,1132.284,-2497.0862,2157.989,0.725,0.019607844,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",80
20041621,-0.004776001,5.7556458,8.039719,-0.004776001,5.7556458,8.039719,-0.004776001,5.7556458,8.039719,-0.004776001,5.7556458,8.039719,-0.004776001,5.7556458,8.039719,-0.004776001,5.7556458,8.039719,239.12703,881.54956,1636.4421,-5011.795,0.725,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",80
,,,,,,,,,,,,,,,,,,,,,,,,,,
20041665,-0.004776001,5.7556458,8.039719,22.268677,-9.115601,-32.781982,0.1917572,0.0021362305,-0.051132202,0.1917572,0.0021362305,-0.051132202,0.1917572,0.0021362305,-0.051132202,0.1917572,0.0021362305,-0.051132202,307.56024,710.9784,0,0,0.3375,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",81
20041862,0.13406372,5.9759216,8.054092,22.964478,-9.463501,-32.113647,0.080963135,0.027679443,-0.05645752,0.080963135,0.027679443,-0.05645752,0.080963135,0.027679443,-0.05645752,0.080963135,0.027679443,-0.05645752,803,221,0,0,0.675,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",81
20041862,0.13406372,5.9759216,8.054092,22.964478,-9.463501,-32.113647,0.080963135,0.027679443,-0.05645752,0.080963135,0.027679443,-0.05645752,0.080963135,0.027679443,-0.05645752,0.080963135,0.027679443,-0.05645752,803,221,0,0,0.675,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",81
20041955,-0.23461914,5.9471893,8.116333,-0.23461914,5.9471893,8.116333,-0.23461914,5.9471893,8.116333,0.2718506,0.1720581,0.48002625,0.2718506,0.1720581,0.48002625,0.2718506,0.1720581,0.48002625,724.08344,554.56635,-2333.5315,6234.6445,0.675,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",81
20042088,-0.5171356,6.1052094,7.2687836,-0.5171356,6.1052094,7.2687836,-0.5171356,6.1052094,7.2687836,-0.5171356,6.1052094,7.2687836,-0.5171356,6.1052094,7.2687836,-0.5171356,6.1052094,7.2687836,342.26846,1131.0839,-2296.2896,1536.1962,0.675,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",81
20042222,-0.0622406,5.9519806,7.781143,22.964478,-9.811401,-31.445313,22.964478,-9.811401,-31.445313,22.964478,-9.811401,-31.445313,0.0769043,-0.031417847,0.012710571,0.0769043,-0.031417847,0.012710571,220.62094,888.86707,1950.1633,-4912.677,0.675,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",81
,,,,,,,,,,,,,,,,,,,,,,,,,,
20042294,0.08618164,5.8131104,8.140274,0.08618164,5.8131104,8.140274,0.08618164,5.8131104,8.140274,0.08618164,5.8131104,8.140274,0.08618164,5.8131104,8.140274,0.08618164,5.8131104,8.140274,336,655,0,0,0.25,0.003921569,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",82
20042476,-0.10055542,6.0668945,7.800308,-0.10055542,6.0668945,7.800308,-0.10055542,6.0668945,7.800308,-0.10055542,6.0668945,7.800308,-0.10055542,6.0668945,7.800308,-0.10055542,6.0668945,7.800308,820,252,0,0,0.675,0.019607844,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",82
20042476,-0.10055542,6.0668945,7.800308,-0.10055542,6.0668945,7.800308,-0.10055542,6.0668945,7.800308,-0.10055542,6.0668945,7.800308,-0.10055542,6.0668945,7.800308,-0.10055542,6.0668945,7.800308,820,252,0,0,0.675,0.019607844,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",82
20042555,-0.25856018,6.100418,7.843399,22.442627,-12.07428,-33.61664,22.442627,-12.07428,-33.61664,22.442627,-12.07428,-33.61664,22.442627,-12.07428,-33.61664,22.442627,-12.07428,-33.61664,761.99567,556.7228,-1473.6516,7339.007,0.675,0.019607844,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",82
20042689,-0.26335144,6.0429535,7.6327057,-0.26335144,6.0429535,7.6327057,-0.26335144,6.0429535,7.6327057,-0.26335144,6.0429535,7.6327057,-0.26335144,6.0429535,7.6327057,-0.26335144,6.0429535,7.6327057,416.01828,1168.9817,-2809.3098,2662.0298,0.675,0.011764707,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",82
20042853,0.13406372,5.7939606,8.00621,0.13406372,5.7939606,8.00621,0.13406372,5.7939606,8.00621,0.13406372,5.7939606,8.00621,0.13406372,5.7939606,8.00621,0.13406372,5.7939606,8.00621,198,861.5,1641.4183,-5881.321,0.2375,0.003921569,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",82
,,,,,,,,,,,,,,,,,,,,,,,,,,
20042864,0.13406372,5.7939606,8.00621,0.13406372,5.7939606,8.00621,0.13406372,5.7939606,8.00621,0.13406372,5.7939606,8.00621,0.13406372,5.7939606,8.00621,0.13406372,5.7939606,8.00621,198,861.5,0,0,0.2375,0.003921569,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",83
20043070,-0.17237854,6.1818237,7.9200134,-0.17237854,6.1818237,7.9200134,-0.17237854,6.1818237,7.9200134,-0.17237854,6.1818237,7.9200134,-0.17237854,6.1818237,7.9200134,-0.17237854,6.1818237,7.9200134,818,179,0,0,0.5625,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",83
20043070,-0.17237854,6.1818237,7.9200134,-0.17237854,6.1818237,7.9200134,-0.17237854,6.1818237,7.9200134,-0.17237854,6.1818237,7.9200134,-0.17237854,6.1818237,7.9200134,-0.17237854,6.1818237,7.9200134,818,179,0,0,0.5625,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",83
20043173,-0.14364624,5.9040985,8.667007,-0.14364624,5.9040985,8.667007,-0.14364624,5.9040985,8.667007,-0.14364624,5.9040985,8.667007,0.011520386,-0.09516907,0.9111328,0.011520386,-0.09516907,0.9111328,724.9396,596.3656,-1448.8794,6704.3755,0.5625,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",83
20043307,-0.30166626,6.143509,7.7428436,-0.30166626,6.143509,7.7428436,-0.30166626,6.143509,7.7428436,-0.30166626,6.143509,7.7428436,-0.30166626,6.143509,7.7428436,-0.30166626,6.143509,7.7428436,367.49783,1144.9302,-1848.4849,1259.2783,0.5625,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",83
20043423,-0.05744934,6.0860596,8.00621,-0.05744934,6.0860596,8.00621,0.1491394,0.036209106,-0.0138549805,0.1491394,0.036209106,-0.0138549805,0.1491394,0.036209106,-0.0138549805,0.1491394,0.036209106,-0.0138549805,257.91776,853.8633,947.7318,-5009.4453,0.5625,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",83
,,,,,,,,,,,,,,,,,,,,,,,,,,
20043457,-0.09576416,5.9998627,7.934372,-0.09576416,5.9998627,7.934372,-0.09576416,5.9998627,7.934372,-0.09576416,5.9998627,7.934372,-0.09576416,5.9998627,7.934372,-0.09576416,5.9998627,7.934372,278,770,0,0,0.275,0.003921569,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",84
20043656,-0.08618164,6.2201233,7.685379,-0.08618164,6.2201233,7.685379,-0.08618164,6.2201233,7.685379,-0.08618164,6.2201233,7.685379,-0.08618164,6.2201233,7.685379,-0.08618164,6.2201233,7.685379,833,204,0,0,0.475,0.011764707,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",84
20043656,-0.08618164,6.2201233,7.685379,-0.08618164,6.2201233,7.685379,-0.08618164,6.2201233,7.685379,-0.08618164,6.2201233,7.685379,-0.08618164,6.2201233,7.685379,-0.08618164,6.2201233,7.685379,833,204,0,0,0.475,0.011764707,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",84
20043757,-0.0909729,6.0860596,8.470673,-0.0909729,6.0860596,8.470673,-0.0909729,6.0860596,8.470673,-0.0909729,6.0860596,8.470673,-0.0909729,6.0860596,8.470673,-0.0909729,6.0860596,8.470673,759.0184,575.88965,-1119.0029,6461.5176,0.7375,0.023529414,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",84
20043907,-0.16758728,6.16745,7.5513,-0.16758728,6.16745,7.5513,-0.16758728,6.16745,7.5513,-0.16758728,6.16745,7.5513,-0.16758728,6.16745,7.5513,-0.16758728,6.16745,7.5513,401.9575,1132.3221,-2892.6528,2401.765,0.7375,0.023529414,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",84
20044040,0.07182312,5.808319,8.073242,24.009705,-10.855103,-32.447815,24.009705,-10.855103,-32.447815,24.009705,-10.855103,-32.447815,24.009705,-10.855103,-32.447815,24.009705,-10.855103,-32.447815,236.92465,876.04114,2245.73,-6755.7363,0.7375,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",84
,,,,,,,,,,,,,,,,,,,,,,,,,,
20044066,0.07182312,5.808319,8.073242,24.009705,-10.855103,-32.447815,24.009705,-10.855103,-32.447815,0.2768097,0.17289734,0.4868164,0.2768097,0.17289734,0.4868164,0.2768097,0.17289734,0.4868164,267,772,0,0,0.35,0.007843138,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",85
20044249,0.08139038,6.0238037,8.149857,0.08139038,6.0238037,8.149857,0.08139038,6.0238037,8.149857,0.278656,0.174057,0.48742676,0.278656,0.174057,0.48742676,0.278656,0.174057,0.48742676,866,131,0,0,0.4,0.011764707,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",85
20044290,-0.37828064,6.0429535,7.0772552,-0.37828064,6.0429535,7.0772552,-0.37828064,6.0429535,7.0772552,-0.37828064,6.0429535,7.0772552,-0.37828064,6.0429535,7.0772552,-0.37828064,6.0429535,7.0772552,838.8903,196.29254,-1259.7385,3468.9016,0.7375,0.019607844,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",85
20044357,-0.004776001,5.9711304,8.3988495,-0.004776001,5.9711304,8.3988495,-0.004776001,5.9711304,8.3988495,-0.004776001,5.9711304,8.3988495,-0.004776001,5.9711304,8.3988495,-0.004776001,5.9711304,8.3988495,756.8645,560.6097,-1069.1115,4958.548,0.7375,0.023529414,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",85
20044507,-0.17237854,6.0621185,7.8577576,-0.17237854,6.0621185,7.8577576,-0.17237854,6.0621185,7.8577576,-0.17237854,6.0621185,7.8577576,-0.17237854,6.0621185,7.8577576,-0.17237854,6.0621185,7.8577576,361.89523,1094.0524,-3818.2415,1558.4183,0.7375,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",85
20044641,-0.004776001,5.717346,8.1019745,-0.004776001,5.717346,8.1019745,-0.004776001,5.717346,8.1019745,0.2755432,0.17298889,0.48840332,0.2755432,0.17298889,0.48840332,0.2755432,0.17298889,0.48840332,177.76889,774.437,2158.728,-6747.6543,0.7375,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",85
,,,,,,,,,,,,,,,,,,,,,,,,,,
20044674,0.03829956,6.2153473,7.6039734,0.03829956,6.2153473,7.6039734,0.03829956,6.2153473,7.6039734,0.03829956,6.2153473,7.6039734,0.03829956,6.2153473,7.6039734,0.03829956,6.2153473,7.6039734,219,668,0,0,0.475,0.007843138,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",86
20044866,0.16279602,5.980713,8.22168,0.16279602,5.980713,8.22168,0.16279602,5.980713,8.22168,0.27774048,0.17388916,0.4888916,0.27774048,0.17388916,0.4888916,0.27774048,0.17388916,0.4888916,779,214,0,0,0.2875,0.003921569,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",86
